PC 1,PC 2,PC 3,PC 4,PC 5,PC 6,PC 7,PC 8,PC 9,PC 10
-43484.228288225655,-10208.472128628471,3111.0484085111016,-123.65473242450616,136.4825418060359,-72.57028994162519,-60.500985576258216,-21.171064762334286,0.42495943147202286,11.994179949905465
-89443.37179902461,-8917.326386350665,-1489.2700087214293,-771.8873438343461,-82.45751172709839,4.619105073490019,-36.743696234829535,-4.804120933240982,1.6434764301865306,0.1883432945037029
-52010.80391894987,-9931.300689028956,-1690.2148291228145,-173.9202021433082,19.41765605087381,-50.974840468826585,-39.426665508135876,-0.7079590452076481,-3.4054676579659824,-0.5171400254231742
693879.6894993382,50278.534796720494,15069.924802826297,9977.35170347871,-967.3745189175411,160.40489794903198,-103.6996359206301,19.194547614530727,-22.99698816726072,1.8142340149921665
-68462.91988102156,-9464.523985831132,-3373.3505302548915,1220.7212340735157,-200.7389571269795,106.02318554221944,48.5928977853995,-3.0403344011667954,1.1747962915427541,-1.9583512792493778
-74121.03711495837,-9348.001340003828,16.974573740061714,-741.096207099667,-6.604781804963068,3.1321818136790256,86.81708536869641,-6.118885463116683,-6.765697978613828,-1.6321577070061437
-83766.04178089579,-9068.948913011807,-2005.3340244481046,-1617.0557655148077,-30.69809604243815,-33.345773424640576,-26.119918283303566,1.909669552503484,0.9482065052789581,-0.30499498453392704
-82227.2483644063,-9123.752447784873,-221.5127063467728,-115.48144467929455,68.72471343059925,26.247544388436836,66.88345643787456,-18.123897471926902,-0.7231785414085286,-2.830940467520115
-71868.70829457951,-9414.542604797765,1048.7380336534466,953.0394248775399,217.64391477444835,24.439992480490133,54.74807878474624,26.696734715351667,4.989290488204488,0.4171856966490495
-78293.36328795811,-9241.85210289591,1333.7468927884015,1242.0189838612375,309.78975530153326,-91.66983955695474,-73.76045279114723,-11.3505812187784,-2.718888249929895,-1.9110586036882182
-78100.96092701402,-9212.780122833226,-2507.195313637236,448.65226194708634,-144.98031402177182,111.88555800518094,43.2580243672205,1.6678466707477533,-5.946348510364676,1.8547425544893557
-87003.36982518689,-8980.57263860706,-1707.6924251174219,-386.3946350766969,-112.30108245701467,-7.873305742943849,-35.740138678949705,2.4771294088246982,-3.4645721273522256,-0.3050953955368243
-86041.60753928435,-9004.58103372561,-1792.166852971107,125.13371767106332,-149.43228125409235,-13.46474875125191,-34.84938999104959,-16.28005022616181,1.7433779704589112,-1.5055247394222846
-95511.91831685431,-8762.270958366176,-621.2489974114843,-1412.0195992382855,-6.475141445336639,-19.24476933687031,100.52104687671181,29.24865632055335,-3.392537249285941,1.67362930493438
-96488.55213254916,-8733.46571115085,-856.4023683661795,-1397.3269025286124,-44.462142250695635,-26.49810964435352,-30.630393095215304,-7.2937011579033655,-0.295407981613355,-0.8954938662457934
-94337.40284951335,-8789.272613453015,-1049.0534662327075,-1076.1654007099755,-67.76086868799624,-27.56051917905293,-47.41151123656043,-1.0166953384869402,1.588685304089652,0.5394904719386062
-91094.46959488987,-8884.745316044307,-236.4699415991737,-937.8179762943668,42.686732942348314,-12.972504628034166,78.22598117743098,-7.265229078600656,-5.507089581816187,-1.5584475791189618
1765555.7306263184,-17424.18580207393,-3358.4408054508317,-2297.5693844420057,-288.73537552237957,225.6586071825425,19.45293318160818,25.05042814223321,-0.8043766666968573,-0.1728609853792591
-98787.17483130081,-8673.93920573565,-650.728285005893,-1781.318940987481,-20.37589917326521,-39.99787680412195,-42.177179549386715,-2.478151371866659,3.49755762541258,-0.8477566992872667
-97015.31006250189,-8719.702407657931,-809.0527805122597,-1437.5007116546217,-44.89882096129122,-42.76380488538014,-24.496063906337408,5.28298623710198,-2.3945458239717636,2.0187394009059147
-79597.15235796514,-9171.805180579768,-2369.385702487563,1071.6620933342454,-210.23253633545275,17.24918883570551,-43.06929668679206,-1.2217498046000408,-1.5367734927953567,-0.4717344516564168
-57098.79319185019,-9800.526180868212,-217.7258154745229,2281.436174990952,137.01784827853422,96.54976615844711,39.6597402199132,-8.718346036595436,3.669367213422965,-2.4517065563997917
-60994.720999570374,-9691.400660108946,-622.3486821007912,2053.260199849009,62.848574519907494,59.743705100627196,50.591097055446525,24.615742591937867,1.814708482146071,0.3748180956970799
-57751.41201010323,-9776.955963651795,-781.5661616481046,2469.3040805264127,69.30592002678341,125.56446317878488,53.876148244877214,-17.749456499468852,-7.153836138781533,-2.51533277719669
1924422.851344928,-64026.565953245554,36274.7209841489,-5209.539974701827,-174.9903063567607,-46.40780290175755,-26.989494329511018,2.668909738079961,-0.01392629882505414,-0.5139198560949154
-78768.74636968778,-9198.77509199692,-2453.2105374692765,-945.1857670453031,-64.33401308915688,24.37280997387596,70.20392511222853,34.68942325764835,0.08560039511392503,1.078139184965309
-93106.81334099457,-8829.763047854009,-363.7920008998627,-1286.3209501559104,-7.428821621956006,-30.846003850764234,-29.245728775875904,3.2043870521031614,2.1339729853188194,-0.06916171880391175
-93087.53266691521,-8821.679991353172,-1160.9600423317238,-883.2953916266489,-77.83901815055387,-12.143657508796394,-30.535146294631097,-4.549759550050917,-1.8430058027156013,0.7646797051905736
1830861.3460971264,-59478.95151205433,-173853.50717469904,-1195.108632603345,379.04499892711885,-170.75060671548903,-12.765336643337882,-6.249249728069952,-5.667980093925505,0.6832264515798201
-89865.50837127659,-8922.943653501572,144.53504671190046,-1385.430023982747,22.90127006342641,-50.18442655862272,-30.03849799308001,7.9676484009894,0.5794344384477927,2.089751068606155
-94868.23077319113,-8775.516512216214,-1001.5424466219016,-1161.6839821829421,-59.03860849026288,-16.289311590314167,-31.88707078813909,-7.019530518659868,-0.8324458727808048,-1.0076823696555905
-86960.7879278812,-8980.685295513033,-1709.7631356582306,7.037305783725742,-138.45943717069449,-0.49159920283771186,-33.382266090062586,2.6150227610242567,-4.395782436420806,0.004392040972561517
-85311.59094831166,-9028.733176307589,-1866.70710845841,-1800.7603068000312,-18.94531015848762,-39.403668193682684,-24.468992922621855,7.8466746925014625,0.4770382120585994,0.24055816939001318
11621.585693592715,-11643.801001306281,-3021.340389650541,1531.8890108306584,40.03648820639915,102.67021002104897,50.16342422964013,10.828884007756017,-2.328828539720913,-0.6760748501925775
-85833.8401799896,-9011.771972212659,-1813.9414096947248,-548.507415654733,-97.94486052005354,-6.337888754741961,80.54929283105102,-28.124019824427968,8.034839294367163,14.89492298015901
-20064.4612681977,-10771.299170004027,-4409.664740406816,793.3817719142473,19.83886035662872,64.23759708148569,57.43485991688394,-11.031194927199744,-3.6384302947507736,-2.2146020707258813
-93970.4153536987,-8800.76020207537,-1085.3902250052583,-1790.648863654065,-4.159739977181118,37.04933186447103,-51.10268420049008,3.7769543723359327,2.15276479112502,-0.5230424368248805
-10755.371828264775,-11026.397716144646,-2434.1977933054773,7172.534381490399,-32.954694126183334,-17.690290191905046,40.80380774107125,18.458149862674567,-4.793281532895566,0.4439856520419241
-76669.80582659884,-9271.432052872273,-389.5102673704133,567.3465820504723,54.20999379968524,7.425864622118937,78.49388417516313,-9.53141741308552,29.319858610519535,-2.3924313661270418
-67584.45353532197,-9496.451300199393,-3341.477321008069,-1752.4392787170884,-5.454756439087113,-26.59111600925594,86.97575918020206,-2.1062203257652357,28.742301512166055,-2.0812167656341103
366137.65698404104,-21294.304028309656,-1878.3601291628365,213.42686356622994,-205.6708091321843,148.57708084845174,44.940624000537596,-9.262293540557943,9.792332442128885,-2.775561323121593
-88466.93618592294,-8951.823180436317,-621.9871868383997,-674.9813439249806,14.55318857758035,15.536953949793066,73.43453559388084,10.035661175113699,-3.8029419368448676,-0.777098786287695
-77645.11377236042,-9222.35371914106,-2544.0484537380703,1398.4437035406183,-226.12405026303054,52.879093468457654,-49.77359857584126,0.6740991483273966,-6.131246488368415,-0.36702493581561413
252981.2725445347,-18435.22706399393,20966.474809897438,249.44498471124325,-10.384366006450897,114.36788330919526,63.173937110174734,-19.52898007938438,-9.968780004374448,-2.755222137553801
-89133.19183345516,-8926.081289938045,-1518.3368942426932,-1006.8639294523846,-18.023420908203967,238.5595252224161,-60.605279564849525,-20.432839490220363,0.623758355121562,-2.159993688953037
-91687.61456494869,-8872.704144349646,262.0730938179448,-693.8035653256509,131.51511733578675,-44.44035008398939,-37.73800876452574,7.892890627265956,-0.01401625806712925,0.11325441256427382
1032412.9417404674,-39216.46816607533,-22424.038355408073,-2462.340685488104,-14.121622658421469,9.789107839074546,71.64247834442624,-21.849269907577675,0.3127847600717324,-3.2455787743230857
-87657.49176925629,-8971.755443586768,-535.3980812161907,417.19851411729474,169.39987342721878,625.254296830267,-116.03614266793409,22.35065283372648,-14.946292153675033,2.9687201960359317
64570.86826165824,-13135.087282707564,3579.2868463691652,5557.711761265681,287.6849300644651,-12.816840001562468,19.824046555420672,0.2542957626051745,-16.831302220965124,-1.361745195652567
65143.94074159002,175512.58813754946,4659.882114265268,3140.6003645252076,500.54444548182784,-11.103862457919952,18.138707998041426,20.9627250575466,4.451959547235149,0.3289465585510811
-9280.58197815792,175815.0639662758,1440.2355095326598,762.7486988770436,57.968976452848004,94.33056596138391,43.0638361278006,-22.459421422797096,-6.939477630821438,-2.8426125272962537
-96234.5892818306,-8740.043749455095,-879.1300291363892,-1355.5327159339975,-45.9801783669226,-19.08924622127767,-31.388777314016462,13.120872250949347,-0.2789745261265626,0.4248153048899468
-90425.70444123214,-8900.968488387385,-571.0926997683811,-1401.4622185515354,-3.0396171599087403,-16.59742663605016,83.12294330204561,24.357141568888167,-3.7887493149777884,0.5054539019993172
-99099.80968324508,-8665.725175426784,-622.5477924550737,-1787.6696766242073,-19.82930738552276,-40.10538252481964,-36.401170000813785,0.022233060786216896,2.669600378035274,-0.6722877193773229
-93451.04640824348,-8812.261830975505,-1128.4266504594095,-942.3583396487718,-73.78728637335445,-12.43479241834131,-32.09416481756337,2.1428944944649366,-2.7186496135627216,-0.16561115185161412
929928.1801692275,150721.75152995772,30179.063828101054,-4232.68837073382,-139.80816463267934,-26.89423873039913,100.07688337684971,19.857715517508467,3.9550639611524465,0.547083327133798
-76226.33553939164,217833.99449814874,2039.6277590165055,-702.2867833992859,35.53004549334341,-0.7115115796265243,63.13044139749107,-1.9560897786971019,-7.752954125903665,-0.9672915059134866
-96618.01878927632,-8730.105968163152,-844.8059165817251,-1416.296580905137,-43.260261869275666,-27.497481948736926,-26.263916037452123,0.765670272445071,1.6310046497977728,-0.378729337867064
86083.57270447622,110871.85713474476,14283.372972162648,-1250.8499041356877,105.9594037258652,1024.6227372558524,-32.489613729304935,-20.461268078181934,4.2490051978224725,-2.9227251223346755
-6074.51235363321,-11167.442106124472,-1049.3884597044844,6903.821028547432,133.916283270401,101.19104714095869,25.055550214739455,5.415391281819478,17.72871003098822,-0.9459387587698629
-98515.24162133342,-8680.924971655795,-674.963641693256,-1714.3096786481863,-21.604598968085885,-24.066831996406542,-31.727067083806787,-1.8188102732047469,-0.6752894704823662,1.4678876924761255
-33954.5172597086,10802.872920915182,-2446.7636413525647,2851.8278064538526,56.27310314331816,113.44182407562238,50.66372930917447,0.4260151582344136,-15.587473428174967,-1.0502854220465494
-30633.957274384928,4199.686716910328,-1676.662487520317,4804.8410904920065,-6.888362922102191,14.458703025264086,52.89866145272205,0.49110997513828636,-12.140543321315207,-1.035404052174549
-92652.95134956343,-8843.593649655042,-79.23762166152858,-830.8983283833388,79.71004963826365,-32.99968749455145,-37.54503018507097,14.298732246250324,-1.7712169880573754,0.7723567371784767
-92096.61675255607,-8847.395978606715,-1249.7206437368086,-739.0442764267941,-86.79681488400871,-5.9823772202126975,-31.262758204805177,1.852824299470143,0.33747844415436035,1.2352183851440444
-78112.85486296001,36581.499824046776,-488.6374917502167,52.22708587727061,-31.110105773479674,-118.6728036480143,80.98625022232133,35.24355430488196,-2.5571425925220845,1.3076563258495213
-83375.24114174186,-9078.551924989824,-2039.3935263154203,-1349.887563285143,-47.91725074016793,-24.91295267269171,-29.06246655394208,16.004559402908306,0.3314605294014834,0.930267951205245
-95827.76920608604,-8751.260737311059,-916.7281581599728,-1553.5299151463898,-33.22780860467914,-25.150723336317093,-28.630865473373277,12.788349267354782,0.0008771561071574396,0.503822356786408
261598.09203153948,-18159.445642123967,-33165.151721470844,-1142.8858504032505,-70.01407622133618,-12.772291434843737,-32.03576442367764,-20.29078796823798,3.6118492568276297,-5.476331125378984
-87937.22723724194,-8988.342362588257,1613.9087185906778,-1026.6501245149304,135.97595157756552,-72.69607851572083,-35.68503604613699,-6.187771930416472,-1.416963224523201,-0.7668770646913146
-83602.12070287032,-9114.234371572944,2705.9497830322625,-159.41807325198442,347.9789176158546,-109.89464215309111,-52.0913707562276,11.890016536159443,-1.6289550955127154,0.10026054565780385
-95872.0889612749,-8749.45890893585,-911.6122780087709,-1305.5606017983787,-50.375225234775826,-23.77064084742833,-31.052202150389753,-11.681441931828598,0.2477474752901756,-1.3144029359266156
-94989.65633891748,-8778.73893324497,-319.89621255586496,-1188.5795180124244,35.88577383231766,-38.41630698026252,-33.26167420246381,-5.778509319351352,-0.5406447241377723,-0.7808255437292146
-82882.3043855344,-9102.255356720554,-597.9702334434566,-65.03173693496296,21.547877583300398,-3.893324687331294,-60.094242558079884,-3.7374237814256617,8.045787189173165,-4.824412993414178
-47771.369479089466,-10008.288221468778,-5238.633363466617,1594.5210584607241,-279.98677365455205,-139.10477327025578,-29.849139967507536,-14.486092820304346,-1.4652661473893227,-1.5716221632396028
-97361.3728003777,-8711.648578821409,-714.3546189725798,-1614.090279092666,-19.23089590948493,-19.448312526002418,82.7825217602239,9.076237153665847,-4.99489979478218,-0.8677345611893017
-47185.96358707127,-10057.904286721041,-1171.197609411895,3440.4253518440173,47.349355062930464,89.17640937513087,37.18313606345019,4.979572136426302,-4.048562653675489,-1.1450613726430774
-60682.98926812993,-9705.460463759819,-465.91524126088234,483.73219040643676,78.11579031889951,70.6930176339096,96.94585580878973,2.6816114211310342,22.098673431127626,-0.7770020136111171
-14415.804175442521,-10942.017398153303,-2297.835392465372,1882.5659626455147,68.9752661257746,85.46308246495902,45.550095949652075,3.987807842752762,-7.014573239033934,-1.207125559476431
-90799.04056013127,-8881.169943947834,-1366.1236322689122,-588.8123249981224,-97.5520143114947,-6.153592335191135,-34.555049175611764,6.752099655049793,-0.9994467256430202,0.24207858714571984
-53883.54022180481,-9885.752193913755,-457.87215482789935,2243.5456746678738,91.69153731866456,88.07629466868255,-70.48404033331087,-20.48130169066353,-2.563953894099665,12.910593475450469
-97573.43992441762,-8663.046106820646,-738.590159182368,-1771.0423259044785,-13.96612458687709,-27.335230294828094,89.00953825813056,13.63624859516689,-5.244393760809725,-0.2601999264658801
-97472.37593671688,-8707.774608006992,-767.9981752401603,-1478.4776079489232,-39.9819745368474,-32.044273582408735,-30.01409373035567,26.383124995663927,-2.0664474381714193,5.024507892794567
-94601.32121433534,-8782.430748387324,-1025.4278102550531,-1117.8301184060092,-62.87736162476068,-19.72479061716375,-31.931414939732676,-0.2399551229704464,-1.925840484663964,-0.476204712300877
-95250.6531414956,-8765.590029935012,-967.2831521890436,-1216.5450142123454,-56.45141966110337,-22.807882278676924,-28.93922136543638,-3.9763003567336455,0.8287012590121083,-0.591355156124493
-91050.7769383494,-8884.2463006007,-430.46307559843694,-995.4977718339069,22.440154356092982,-11.37055369506096,80.67271793273164,9.881388132088595,-6.724250741489848,-0.5217376630735373
-92467.90081625446,-8848.386291164417,-97.83647646485406,-807.3274313157234,75.63025049583936,-41.590806483646816,-36.869314377208596,5.210785339717262,-3.7178731952645347,-0.059868384846353706
-97923.72615225565,-8697.918000672125,-550.1292246612123,-1612.2783469358083,-5.190328711364215,-38.847468360866685,-25.641390656136036,3.5221958853165134,-2.037466739639651,0.034482589968916955
-90691.22423680562,-8892.786900877185,-435.7045523599683,-542.6162434959429,32.48080081605188,-26.920790724825753,-39.262691229647466,14.572331159614578,-2.062443207458375,0.7070108743554115
-83717.50407596742,-9084.528953827501,-190.21149757740818,-490.74657796925635,42.05676720865835,13.245784687045955,71.42585537220758,5.151271041459541,-6.146075993631373,-1.1196961667522203
-80789.86744421234,-9158.823583116684,-749.6263255945054,-499.1015497075673,14.779778827170212,22.054571365212375,71.28456666904803,6.666011084287277,-3.6174117664541936,-1.041934759561606
-91038.77785336027,-8894.273031612298,700.9960840276204,-608.586601727437,192.68513868530988,-68.54937024599343,-57.456611064475354,0.14133356880944348,0.7156808871102767,-0.6961087742423047
-94836.77593116996,-8781.455387360575,-535.6103087094722,-1420.3097338588661,3.709211896915626,-7.556069160733294,80.73585829920741,-31.276462091537958,-12.312041827440956,14.899998333976022
-44832.847655999736,13947.429153325793,4401.719330024138,2692.580117186172,433.46098257963314,-134.17088118235512,-67.77897199457963,-3.1386855937962608,-6.54462795417566,-0.7324272659551099
-97500.43581774387,-8707.276593068846,-765.8885474028737,-1572.3461363320453,-33.358328175107985,-32.60150810517094,-31.63674484160635,-11.912972120871071,0.8832639539352458,-1.3246019523941541
-83759.94024598725,-9072.970842918472,-1092.4692114005127,203.72579113717097,240.1608002148271,-179.35411156602552,-39.021719025361804,-19.16023046003251,-0.18024751289885454,-1.913916574263176
819526.8683949506,-33483.051260260545,-16823.734590841676,-2430.6576091433117,-114.1017621592529,-15.705595869752425,-29.33548063071777,-1.4994740708613463,-2.9359347907666145,-0.25650375855936147
-96810.05952960563,-8728.84716148125,-434.9720405045904,-1447.308832172264,14.317704090721683,-39.521842060970656,-46.304533986136335,10.687565787776084,2.5070953797130846,-0.16726323109334373
-93342.20484988681,-8819.27325410369,-772.9636344652415,-1203.4635951186394,-55.16726950044267,-7.998229852150786,-35.518422566312026,-2.483265148311247,-0.28174160861403497,0.9266782639906594
-48409.698838152464,-10025.984725472743,-986.7473556693142,3597.970210691996,30.01594775972709,-18.347392739147047,48.004729410561765,-1.3319518782879278,-9.383111571596931,-1.3659040163841922
-96921.8036833472,-8727.467133012124,-302.09911107164186,-1600.582648469262,16.799479296068185,-28.091112270619817,93.6853596706666,-32.761056389785296,-11.382405127414668,14.915952931768125
-96352.10752805654,-8736.997364921188,-868.6100854345502,-1374.0554901440482,-43.629477244253835,-14.218073042435886,-32.71726347601869,-3.82288524678321,-1.003959927740853,0.6967365596382535
-96163.88654090562,-8741.886680211168,-885.4730087763785,-1347.935495860879,-50.9410849475155,-41.077525645615424,-27.24034603894983,6.142127874531855,1.0256235162610965,2.1533065829775992
-97718.71385827694,-8704.66003061997,-403.54443265249733,-1529.5183830426422,24.545989867847446,-51.01653750306282,-25.703969662719715,24.031495689683176,-2.68212957663051,2.9468732548448955
-93069.18314010123,-8830.468475173759,-360.52232544778474,-1156.563408838496,25.336355883891237,-19.20541073796456,78.2423798100109,-1.7541163005582128,-3.480862738794724,-1.3913513547394487
-99099.80866127566,-8665.71933980227,-622.540335808675,-1787.26023222472,-14.70582758985919,-27.96816187306304,87.91318028760051,8.43256838729252,5.1918651784172765,-0.8391040819241837
-62615.736661825766,-11884.124670011857,234078.51786535574,-1624.5553176577587,-427.104996648611,87.94626978049538,-58.34591508734961,4.0431270638390195,-1.098587168968585,-1.7327503967049651
-98570.36010386473,-8680.707698187362,-519.0058107339512,-1641.3369815483593,21.850124785537552,7.979353650988699,-32.149289762910996,-0.49143563165033655,0.8126000146314221,-0.5928353718226518
-96272.98666206581,-8743.207868596312,-487.9375466578682,-1549.4714807116286,3.8263483987607216,-15.537116462216506,81.8882343490379,-30.838650118382848,-8.847233140596208,14.784886947639386
-94663.49644368072,5508.407771960714,-491.93212883870024,-1412.954265760727,-7.12495217384676,-12.975964294468572,94.67430282545075,1.0665163159445967,-5.418798316261448,-1.196101816807257
-48321.99190119597,18075.37980127104,-4863.076203551503,-504.5564176088403,-111.8969332715086,6.473575462525972,-34.59981492763701,6.547323036880002,-1.9353149734208799,0.295980780155233
-85351.36013944728,-8771.52274804895,901.7508090754249,203.31727340077123,229.89379202084632,-95.5255037447827,-44.415223226248784,-6.939799439202357,-2.7742517311806436,-1.1386700311826985
-97244.56742399605,-8716.816463201736,-477.4198788918506,-1516.656203131114,5.606010518514786,-44.29321257753094,-28.99284207175283,6.22644522611872,1.1182207980171741,2.1191507800137757
-85787.83686294362,-9014.026829082126,-1819.9273603041202,-954.5264620854697,-72.43742934463869,-9.161411883665757,-31.618939849455337,-3.5824784420375266,0.23902850891090033,-0.7096709152969609
-96995.47091457606,-8720.32081283981,-811.0138443133454,-1475.2296224255397,-39.77655884895171,-30.67433172026799,-29.300904647032734,-8.76661381809262,2.9066482171817,-1.046794955931162
-97429.34073562935,-8710.882966091234,-641.6325568586556,-1764.2800803077891,-12.598837379302509,-27.17970974851772,90.08994886559424,8.23196086784953,-6.500709826337571,0.04904028816437034
-80466.16074573787,-9155.266007639697,-2302.1120011244975,-1401.754197255807,-42.657627031939995,-16.643135171727177,-32.22139045064133,4.8611612209144965,2.2665439676145445,1.4050055888001864
-57238.047823443,-9805.2671468841,751.9337251986416,2533.2787495800894,230.45496316512086,109.2197297868772,43.30369449494391,-15.008771705792832,-10.394896417116154,-2.508146759532991
-75511.86506804597,-1364.8521056662976,-2645.045545869448,717.0236281915734,-193.9387863026351,-11.335132728500852,-40.196055152040735,-4.412441919929892,-0.1874235433650382,-0.5991713976067885
251235.86664118234,-5507.166115083814,4964.202250537582,8410.994365174596,703.5363374519391,-176.15376948643683,8.141065594345505,-13.37735273834761,7.162447087712908,-2.715574722997424
444334.8073898302,123646.34264531438,17379.819187434587,-1559.4156675040797,-30.43401701278128,-23.63714263600704,-47.04954138094654,-2.4257555146605156,-4.544892980042116,-0.28951990658481463
-22522.17787380048,-10744.459877178873,128.18502432439948,1956.7076794952948,369.68312308193936,-128.55499309474152,-61.98545752677241,-12.528494576051784,-5.42029540336231,-1.5246123509889387
-63660.89114848984,-9642.543655891914,2231.229271523256,3353.083558211223,484.21345903119754,-93.58081962944627,-80.53950582725105,9.263973219459434,-9.031674601649062,0.12641479228214791
-89684.19006108478,-8937.521244606853,1282.9555634762974,-953.9104702600888,168.1076641804365,-45.65733734980955,-40.145597954252715,-10.219613227042869,-1.308171929073974,-1.1664053349719765
-94733.9710639671,-8779.244922591006,-1013.9966340752906,-1237.60774306748,-54.74690176881923,-23.873128200991818,-5.9764381120549,4.233428369064928,-1.4440802978679095,0.4887714696319989
1811753.8716202741,-61042.3533433157,45860.23088730909,-335.11126676879803,-542.0181000852244,70.71277597491918,-27.56348885480521,1.3575650099974261,-8.786290955982595,0.3041176666567864
-12688.557230988023,6378.110730488077,-8173.522417993897,6932.482821612639,-593.8381993854598,202.12109467934016,-82.63396078370333,-6.3292480881765165,31.89065878190227,-4.896640652237046
-90674.25931682477,-8885.331254472136,-1378.922204984765,-930.8309456866476,-74.50258947750127,-11.592636518245076,-33.862926213446464,-5.866771956968398,1.5301518396804914,0.19935881466853544
-59618.654070041295,-9732.167317766176,-969.1137281709282,-484.9888594273607,-12.087152637392737,5.533210410972444,77.00207761669162,14.587045000386595,-4.504456177976272,-0.17398481201221472
-97425.76465654836,-8710.204376191026,-640.5671802969068,-1462.1356080628154,-17.356576866519916,-46.98670351539839,-26.116491842537247,21.407895969834428,-2.825217733863985,2.8916393059867573
73234.22630976903,-13483.329941859818,13527.809655858286,-1435.4667110515948,-83.64285117892516,-3.841508085586284,-40.07136931327969,2.164075390572144,1.2781134198966226,-0.41321626889391894
-96745.49358305059,-8726.798174306254,-833.3880341262268,-1434.946254040183,-42.2307035806262,-28.517113762660806,-29.9962371825834,-1.7033129605419575,-1.1499569276823793,1.5445812106171033
-89200.69215180087,-8937.912069380214,-28.313991566057553,-830.7896418820259,62.942690345128476,-13.934461691808345,78.09844984953898,-2.2499692039057066,16.381914929833496,-1.9065492636236314
-96907.36344393062,-8723.336686451048,-756.893701903183,-1517.0067495624478,-28.960950285459077,-28.706061753292765,-31.599986302329825,3.939970525550578,-1.892891635772994,-0.2116593414859551
-71031.9248421933,459103.6695755755,3355.481049170591,265.7430831382983,50.90576510251292,54.421868300920494,-55.67988202311432,4.821656360737805,-7.293043946007756,-2.202773294379739
-99109.76690401578,-8665.460031773933,-621.6466248452679,-1788.3439359325753,-14.649982115380453,-28.07952545478001,88.00799126023188,2.674228105380447,-3.073489820501912,-1.231201829930285
-97115.96533168822,-8717.181919719525,-800.2006122378011,-1488.226428107639,-38.34686480258721,-28.036813822259916,-28.96145277948355,-0.8367521222015775,-1.3413723107676674,-0.36137234194233514
-94464.88460770369,-8785.972997473144,-1037.6500591617767,-1098.4061097083443,-65.66690082304058,-26.961576829287104,-28.903364688805695,-2.1254613352936715,0.4358480925619279,1.0605552247285246
-84295.26280099436,-9053.121391172735,-1954.25340060881,-877.3322616742045,-78.67889036264087,-12.538810475710278,-34.07719050883188,-3.34713103509689,-1.796952620256917,0.9453203163384742
-62986.51611635926,10534.25469617729,843.3040072091825,2800.5525155192463,288.0331846458522,153.20224555047076,37.193104954533666,5.004295417813797,11.388801470833219,-0.6415634734668245
